t,bssid,rssi
1727595872160,c8:a6:08:5a:fd:84,-93
1727595872160,d0:40:ef:f9:f0:9d,-95
1727595872160,60:84:bd:de:7c:60,-64
1727595872160,c8:a6:08:5a:fd:80,-92
1727595872160,c8:a6:08:5a:fd:81,-92
1727595872160,c8:a6:08:9a:b7:01,-91
1727595872160,c8:a6:08:9b:16:24,-54
1727595872160,c8:a6:08:5b:15:50,-92
1727595872160,c8:a6:08:9a:b7:00,-90
1727595872160,c8:a6:08:5b:15:51,-90
1727595872160,c0:25:a2:a9:b1:4f,-49
1727595872160,c8:a6:08:5b:16:24,-62
1727595872160,c8:a6:08:9b:15:51,-80
1727595872160,c8:a6:08:9b:15:50,-80
1727595872160,c8:a6:08:9b:16:21,-53
1727595872160,c8:a6:08:5b:16:21,-61
1727595872160,c8:a6:08:9b:16:20,-53
1727595872160,c8:a6:08:5b:16:20,-61
1727595872160,c8:a6:08:9b:15:54,-80
1727595872160,c8:a6:08:9a:b7:04,-90
1727595872160,c0:25:a2:a7:2e:1a,-72
1727595872160,c8:a6:08:5a:bc:14,-78
1727595872169,c8:a6:08:9a:fe:71,-86
1727595872169,c8:a6:08:9a:fe:70,-86
1727595872169,c8:a6:08:9a:fe:74,-86
1727595872169,84:af:ec:86:f0:70,-83
1727595872169,c8:a6:08:9a:bb:c4,-83
1727595872169,c8:a6:08:9a:bb:c1,-83
1727595872169,c8:a6:08:9a:bb:c0,-83
1727595872169,c8:a6:08:5a:bb:c0,-83
1727595872169,c8:a6:08:9b:16:04,-63
1727595872170,c8:a6:08:5b:16:04,-66
1727595872170,c8:a6:08:9b:16:01,-61
1727595872170,c8:a6:08:5b:16:01,-66
1727595872170,c8:a6:08:9b:16:00,-61
1727595872170,c8:a6:08:5b:16:00,-66
1727595872170,80:ea:96:f2:cc:77,-88
1727595872170,c8:a6:08:9a:bc:10,-76
1727595872170,c8:a6:08:5a:bb:81,-86
1727595872170,c8:a6:08:9a:bc:11,-76
1727595872170,c8:a6:08:5a:bb:80,-85
1727595872170,c8:a6:08:9a:bc:14,-76
1727595872170,c8:a6:08:5a:bc:11,-78
1727595872170,c8:a6:08:9a:bb:80,-82
1727595872170,c8:a6:08:5a:bc:10,-78
1727595872170,c8:a6:08:9a:bb:81,-82
1727595872170,60:84:bd:de:7c:67,-60
1727595872170,c8:a6:08:9a:bb:84,-82
1727595872170,c8:a6:08:5a:bb:84,-87
1727595872170,c0:25:a2:a7:2e:2b,-55
1727595872170,c0:25:a2:a7:2e:2a,-56
1727595872170,c8:a6:08:5a:fd:84,-93
1727595872170,d0:40:ef:f9:f0:9d,-95
1727595872170,60:84:bd:de:7c:60,-64
1727595872170,c8:a6:08:5a:fd:80,-92
1727595872170,c8:a6:08:5a:fd:81,-92
1727595872170,c8:a6:08:9a:b7:01,-91
1727595872170,c8:a6:08:9b:16:24,-54
1727595872170,c8:a6:08:5b:15:50,-92
1727595872170,c8:a6:08:9a:b7:00,-90
1727595872170,c8:a6:08:5b:15:51,-90
1727595872170,c0:25:a2:a9:b1:4f,-49
1727595872170,c8:a6:08:5b:16:24,-62
1727595872170,c8:a6:08:9b:15:51,-80
1727595872170,c8:a6:08:9b:15:50,-80
1727595872170,c8:a6:08:9b:16:21,-53
1727595872170,c8:a6:08:5b:16:21,-61
1727595872170,c8:a6:08:9b:16:20,-53
1727595872170,c8:a6:08:5b:16:20,-61
1727595872170,c8:a6:08:9b:15:54,-80
1727595872170,c8:a6:08:9a:b7:04,-90
1727595872170,c0:25:a2:a7:2e:1a,-72
1727595872170,c8:a6:08:5a:bc:14,-78
1727595872186,c8:a6:08:9a:fe:71,-86
1727595872186,c8:a6:08:9a:fe:70,-86
1727595872186,c8:a6:08:9a:fe:74,-86
1727595872187,84:af:ec:86:f0:70,-83
1727595872187,c8:a6:08:9a:bb:c4,-83
1727595872187,c8:a6:08:9a:bb:c1,-83
1727595872187,c8:a6:08:9a:bb:c0,-83
1727595872187,c8:a6:08:5a:bb:c0,-83
1727595872187,c8:a6:08:9b:16:04,-63
1727595872187,c8:a6:08:5b:16:04,-66
1727595872187,c8:a6:08:9b:16:01,-61
1727595872187,c8:a6:08:5b:16:01,-66
1727595872187,c8:a6:08:9b:16:00,-61
1727595872187,c8:a6:08:5b:16:00,-66
1727595872187,80:ea:96:f2:cc:77,-88
1727595872187,c8:a6:08:9a:bc:10,-76
1727595872187,c8:a6:08:5a:bb:81,-86
1727595872187,c8:a6:08:9a:bc:11,-76
1727595872187,c8:a6:08:5a:bb:80,-85
1727595872187,c8:a6:08:9a:bc:14,-76
1727595872187,c8:a6:08:5a:bc:11,-78
1727595872187,c8:a6:08:9a:bb:80,-82
1727595872187,c8:a6:08:5a:bc:10,-78
1727595872187,c8:a6:08:9a:bb:81,-82
1727595872187,60:84:bd:de:7c:67,-60
1727595872187,c8:a6:08:9a:bb:84,-82
1727595872187,c8:a6:08:5a:bb:84,-87
1727595872187,c0:25:a2:a7:2e:2b,-55
1727595872187,c0:25:a2:a7:2e:2a,-56
1727595872187,c8:a6:08:5a:fd:84,-93
1727595872187,d0:40:ef:f9:f0:9d,-95
1727595872187,60:84:bd:de:7c:60,-64
1727595872187,c8:a6:08:5a:fd:80,-92
1727595872187,c8:a6:08:5a:fd:81,-92
1727595872187,c8:a6:08:9a:b7:01,-91
1727595872187,c8:a6:08:9b:16:24,-54
1727595872187,c8:a6:08:5b:15:50,-92
1727595872187,c8:a6:08:9a:b7:00,-90
1727595872187,c8:a6:08:5b:15:51,-90
1727595872187,c0:25:a2:a9:b1:4f,-49
1727595872187,c8:a6:08:5b:16:24,-62
1727595872187,c8:a6:08:9b:15:51,-80
1727595872187,c8:a6:08:9b:15:50,-80
1727595872187,c8:a6:08:9b:16:21,-53
1727595872187,c8:a6:08:5b:16:21,-61
1727595872187,c8:a6:08:9b:16:20,-53
1727595872187,c8:a6:08:5b:16:20,-61
1727595872187,c8:a6:08:9b:15:54,-80
1727595872187,c8:a6:08:9a:b7:04,-90
1727595872187,c0:25:a2:a7:2e:1a,-72
1727595872187,c8:a6:08:5a:bc:14,-78
1727595872195,c8:a6:08:9a:fe:71,-86
1727595872195,c8:a6:08:9a:fe:70,-86
1727595872195,c8:a6:08:9a:fe:74,-86
1727595872195,84:af:ec:86:f0:70,-83
1727595872195,c8:a6:08:9a:bb:c4,-83
1727595872195,c8:a6:08:9a:bb:c1,-83
1727595872195,c8:a6:08:9a:bb:c0,-83
1727595872195,c8:a6:08:5a:bb:c0,-83
1727595872195,c8:a6:08:9b:16:04,-63
1727595872195,c8:a6:08:5b:16:04,-66
1727595872196,c8:a6:08:9b:16:01,-61
1727595872196,c8:a6:08:5b:16:01,-66
1727595872196,c8:a6:08:9b:16:00,-61
1727595872196,c8:a6:08:5b:16:00,-66
1727595872196,80:ea:96:f2:cc:77,-88
1727595872196,c8:a6:08:9a:bc:10,-76
1727595872196,c8:a6:08:5a:bb:81,-86
1727595872196,c8:a6:08:9a:bc:11,-76
1727595872196,c8:a6:08:5a:bb:80,-85
1727595872196,c8:a6:08:9a:bc:14,-76
1727595872196,c8:a6:08:5a:bc:11,-78
1727595872196,c8:a6:08:9a:bb:80,-82
1727595872196,c8:a6:08:5a:bc:10,-78
1727595872196,c8:a6:08:9a:bb:81,-82
1727595872196,60:84:bd:de:7c:67,-60
1727595872196,c8:a6:08:9a:bb:84,-82
1727595872196,c8:a6:08:5a:bb:84,-87
1727595872196,c0:25:a2:a7:2e:2b,-55
1727595872196,c0:25:a2:a7:2e:2a,-56
1727595872196,c8:a6:08:5a:fd:84,-93
1727595872196,d0:40:ef:f9:f0:9d,-95
1727595872196,60:84:bd:de:7c:60,-64
1727595872196,c8:a6:08:5a:fd:80,-92
1727595872196,c8:a6:08:5a:fd:81,-92
1727595872196,c8:a6:08:9a:b7:01,-91
1727595872196,c8:a6:08:9b:16:24,-54
1727595872196,c8:a6:08:5b:15:50,-92
1727595872196,c8:a6:08:9a:b7:00,-90
1727595872196,c8:a6:08:5b:15:51,-90
1727595872196,c0:25:a2:a9:b1:4f,-49
1727595872196,c8:a6:08:5b:16:24,-62
1727595872196,c8:a6:08:9b:15:51,-80
1727595872196,c8:a6:08:9b:15:50,-80
1727595872196,c8:a6:08:9b:16:21,-53
1727595872196,c8:a6:08:5b:16:21,-61
1727595872196,c8:a6:08:9b:16:20,-53
1727595872196,c8:a6:08:5b:16:20,-61
1727595872196,c8:a6:08:9b:15:54,-80
1727595872196,c8:a6:08:9a:b7:04,-90
1727595872196,c0:25:a2:a7:2e:1a,-72
1727595872196,c8:a6:08:5a:bc:14,-78
1727595872211,c8:a6:08:9a:fe:71,-86
1727595872211,c8:a6:08:9a:fe:70,-86
1727595872211,c8:a6:08:9a:fe:74,-86
1727595872211,84:af:ec:86:f0:70,-83
1727595872211,c8:a6:08:9a:bb:c4,-83
1727595872211,c8:a6:08:9a:bb:c1,-83
1727595872211,c8:a6:08:9a:bb:c0,-83
1727595872211,c8:a6:08:5a:bb:c0,-83
1727595872211,c8:a6:08:9b:16:04,-63
1727595872211,c8:a6:08:5b:16:04,-66
1727595872211,c8:a6:08:9b:16:01,-61
1727595872211,c8:a6:08:5b:16:01,-66
1727595872211,c8:a6:08:9b:16:00,-61
1727595872211,c8:a6:08:5b:16:00,-66
1727595872211,80:ea:96:f2:cc:77,-88
1727595872211,c8:a6:08:9a:bc:10,-76
1727595872211,c8:a6:08:5a:bb:81,-86
1727595872211,c8:a6:08:9a:bc:11,-76
1727595872211,c8:a6:08:5a:bb:80,-85
1727595872211,c8:a6:08:9a:bc:14,-76
1727595872211,c8:a6:08:5a:bc:11,-78
1727595872211,c8:a6:08:9a:bb:80,-82
1727595872211,c8:a6:08:5a:bc:10,-78
1727595872211,c8:a6:08:9a:bb:81,-82
1727595872211,60:84:bd:de:7c:67,-60
1727595872211,c8:a6:08:9a:bb:84,-82
1727595872211,c8:a6:08:5a:bb:84,-87
1727595872211,c0:25:a2:a7:2e:2b,-55
1727595872211,c0:25:a2:a7:2e:2a,-56
1727595872211,c8:a6:08:5a:fd:84,-93
1727595872211,d0:40:ef:f9:f0:9d,-95
1727595872211,60:84:bd:de:7c:60,-64
1727595872211,c8:a6:08:5a:fd:80,-92
1727595872211,c8:a6:08:5a:fd:81,-92
1727595872211,c8:a6:08:9a:b7:01,-91
1727595872211,c8:a6:08:9b:16:24,-54
1727595872211,c8:a6:08:5b:15:50,-92
1727595872211,c8:a6:08:9a:b7:00,-90
1727595872211,c8:a6:08:5b:15:51,-90
1727595872211,c0:25:a2:a9:b1:4f,-49
1727595872211,c8:a6:08:5b:16:24,-62
1727595872211,c8:a6:08:9b:15:51,-80
1727595872211,c8:a6:08:9b:15:50,-80
1727595872211,c8:a6:08:9b:16:21,-53
1727595872211,c8:a6:08:5b:16:21,-61
1727595872211,c8:a6:08:9b:16:20,-53
1727595872211,c8:a6:08:5b:16:20,-61
1727595872211,c8:a6:08:9b:15:54,-80
1727595872211,c8:a6:08:9a:b7:04,-90
1727595872211,c0:25:a2:a7:2e:1a,-72
1727595872211,c8:a6:08:5a:bc:14,-78
1727595872218,c8:a6:08:9a:fe:71,-86
1727595872218,c8:a6:08:9a:fe:70,-86
1727595872218,c8:a6:08:9a:fe:74,-86
1727595872218,84:af:ec:86:f0:70,-83
1727595872218,c8:a6:08:9a:bb:c4,-83
1727595872218,c8:a6:08:9a:bb:c1,-83
1727595872218,c8:a6:08:9a:bb:c0,-83
1727595872218,c8:a6:08:5a:bb:c0,-83
1727595872218,c8:a6:08:9b:16:04,-63
1727595872218,c8:a6:08:5b:16:04,-66
1727595872218,c8:a6:08:9b:16:01,-61
1727595872218,c8:a6:08:5b:16:01,-66
1727595872218,c8:a6:08:9b:16:00,-61
1727595872218,c8:a6:08:5b:16:00,-66
1727595872218,80:ea:96:f2:cc:77,-88
1727595872218,c8:a6:08:9a:bc:10,-76
1727595872218,c8:a6:08:5a:bb:81,-86
1727595872218,c8:a6:08:9a:bc:11,-76
1727595872219,c8:a6:08:5a:bb:80,-85
1727595872219,c8:a6:08:9a:bc:14,-76
1727595872219,c8:a6:08:5a:bc:11,-78
1727595872219,c8:a6:08:9a:bb:80,-82
1727595872219,c8:a6:08:5a:bc:10,-78
1727595872219,c8:a6:08:9a:bb:81,-82
1727595872219,60:84:bd:de:7c:67,-60
1727595872219,c8:a6:08:9a:bb:84,-82
1727595872219,c8:a6:08:5a:bb:84,-87
1727595872219,c0:25:a2:a7:2e:2b,-55
1727595872219,c0:25:a2:a7:2e:2a,-56
1727595872219,c8:a6:08:5a:fd:84,-93
1727595872219,d0:40:ef:f9:f0:9d,-95
1727595872219,60:84:bd:de:7c:60,-64
1727595872219,c8:a6:08:5a:fd:80,-92
1727595872219,c8:a6:08:5a:fd:81,-92
1727595872219,c8:a6:08:9a:b7:01,-91
1727595872219,c8:a6:08:9b:16:24,-54
1727595872219,c8:a6:08:5b:15:50,-92
1727595872219,c8:a6:08:9a:b7:00,-90
1727595872219,c8:a6:08:5b:15:51,-90
1727595872219,c0:25:a2:a9:b1:4f,-49
1727595872219,c8:a6:08:5b:16:24,-62
1727595872219,c8:a6:08:9b:15:51,-80
1727595872219,c8:a6:08:9b:15:50,-80
1727595872219,c8:a6:08:9b:16:21,-53
1727595872219,c8:a6:08:5b:16:21,-61
1727595872219,c8:a6:08:9b:16:20,-53
1727595872219,c8:a6:08:5b:16:20,-61
1727595872219,c8:a6:08:9b:15:54,-80
1727595872219,c8:a6:08:9a:b7:04,-90
1727595872219,c0:25:a2:a7:2e:1a,-72
1727595872219,c8:a6:08:5a:bc:14,-78
1727595872234,c8:a6:08:9a:fe:71,-86
1727595872234,c8:a6:08:9a:fe:70,-86
1727595872234,c8:a6:08:9a:fe:74,-86
1727595872234,84:af:ec:86:f0:70,-83
1727595872234,c8:a6:08:9a:bb:c4,-83
1727595872234,c8:a6:08:9a:bb:c1,-83
1727595872234,c8:a6:08:9a:bb:c0,-83
1727595872234,c8:a6:08:5a:bb:c0,-83
1727595872234,c8:a6:08:9b:16:04,-63
1727595872234,c8:a6:08:5b:16:04,-66
1727595872234,c8:a6:08:9b:16:01,-61
1727595872234,c8:a6:08:5b:16:01,-66
1727595872234,c8:a6:08:9b:16:00,-61
1727595872234,c8:a6:08:5b:16:00,-66
1727595872234,80:ea:96:f2:cc:77,-88
1727595872234,c8:a6:08:9a:bc:10,-76
1727595872234,c8:a6:08:5a:bb:81,-86
1727595872234,c8:a6:08:9a:bc:11,-76
1727595872234,c8:a6:08:5a:bb:80,-85
1727595872234,c8:a6:08:9a:bc:14,-76
1727595872234,c8:a6:08:5a:bc:11,-78
1727595872234,c8:a6:08:9a:bb:80,-82
1727595872234,c8:a6:08:5a:bc:10,-78
1727595872234,c8:a6:08:9a:bb:81,-82
1727595872234,60:84:bd:de:7c:67,-60
1727595872234,c8:a6:08:9a:bb:84,-82
1727595872234,c8:a6:08:5a:bb:84,-87
1727595872234,c0:25:a2:a7:2e:2b,-55
1727595872234,c0:25:a2:a7:2e:2a,-56
1727595872234,c8:a6:08:5a:fd:84,-93
1727595872234,d0:40:ef:f9:f0:9d,-95
1727595872234,60:84:bd:de:7c:60,-64
1727595872234,c8:a6:08:5a:fd:80,-92
1727595872234,c8:a6:08:5a:fd:81,-92
1727595872234,c8:a6:08:9a:b7:01,-91
1727595872234,c8:a6:08:9b:16:24,-54
1727595872234,c8:a6:08:5b:15:50,-92
1727595872234,c8:a6:08:9a:b7:00,-90
1727595872234,c8:a6:08:5b:15:51,-90
1727595872234,c0:25:a2:a9:b1:4f,-49
1727595872234,c8:a6:08:5b:16:24,-62
1727595872234,c8:a6:08:9b:15:51,-80
1727595872234,c8:a6:08:9b:15:50,-80
1727595872234,c8:a6:08:9b:16:21,-53
1727595872234,c8:a6:08:5b:16:21,-61
1727595872234,c8:a6:08:9b:16:20,-53
1727595872234,c8:a6:08:5b:16:20,-61
1727595872234,c8:a6:08:9b:15:54,-80
1727595872234,c8:a6:08:9a:b7:04,-90
1727595872234,c0:25:a2:a7:2e:1a,-72
1727595872234,c8:a6:08:5a:bc:14,-78
1727595872241,c8:a6:08:9a:fe:71,-86
1727595872241,c8:a6:08:9a:fe:70,-86
1727595872241,c8:a6:08:9a:fe:74,-86
1727595872241,84:af:ec:86:f0:70,-83
1727595872241,c8:a6:08:9a:bb:c4,-83
1727595872241,c8:a6:08:9a:bb:c1,-83
1727595872241,c8:a6:08:9a:bb:c0,-83
1727595872241,c8:a6:08:5a:bb:c0,-83
1727595872241,c8:a6:08:9b:16:04,-63
1727595872241,c8:a6:08:5b:16:04,-66
1727595872241,c8:a6:08:9b:16:01,-61
1727595872241,c8:a6:08:5b:16:01,-66
1727595872241,c8:a6:08:9b:16:00,-61
1727595872241,c8:a6:08:5b:16:00,-66
1727595872241,80:ea:96:f2:cc:77,-88
1727595872241,c8:a6:08:9a:bc:10,-76
1727595872241,c8:a6:08:5a:bb:81,-86
1727595872241,c8:a6:08:9a:bc:11,-76
1727595872241,c8:a6:08:5a:bb:80,-85
1727595872241,c8:a6:08:9a:bc:14,-76
1727595872241,c8:a6:08:5a:bc:11,-78
1727595872241,c8:a6:08:9a:bb:80,-82
1727595872241,c8:a6:08:5a:bc:10,-78
1727595872241,c8:a6:08:9a:bb:81,-82
1727595872241,60:84:bd:de:7c:67,-60
1727595872241,c8:a6:08:9a:bb:84,-82
1727595872241,c8:a6:08:5a:bb:84,-87
1727595872241,c0:25:a2:a7:2e:2b,-55
1727595872241,c0:25:a2:a7:2e:2a,-56
1727595872241,c8:a6:08:5a:fd:84,-93
1727595872241,d0:40:ef:f9:f0:9d,-95
1727595872241,60:84:bd:de:7c:60,-64
1727595872241,c8:a6:08:5a:fd:80,-92
1727595872241,c8:a6:08:5a:fd:81,-92
1727595872241,c8:a6:08:9a:b7:01,-91
1727595872241,c8:a6:08:9b:16:24,-54
1727595872241,c8:a6:08:5b:15:50,-92
1727595872241,c8:a6:08:9a:b7:00,-90
1727595872241,c8:a6:08:5b:15:51,-90
1727595872242,c0:25:a2:a9:b1:4f,-49
1727595872242,c8:a6:08:5b:16:24,-62
1727595872242,c8:a6:08:9b:15:51,-80
1727595872242,c8:a6:08:9b:15:50,-80
1727595872242,c8:a6:08:9b:16:21,-53
1727595872242,c8:a6:08:5b:16:21,-61
1727595872242,c8:a6:08:9b:16:20,-53
1727595872242,c8:a6:08:5b:16:20,-61
1727595872242,c8:a6:08:9b:15:54,-80
1727595872242,c8:a6:08:9a:b7:04,-90
1727595872242,c0:25:a2:a7:2e:1a,-72
1727595872242,c8:a6:08:5a:bc:14,-78
1727595872252,c8:a6:08:9a:fe:71,-86
1727595872252,c8:a6:08:9a:fe:70,-86
1727595872252,c8:a6:08:9a:fe:74,-86
1727595872252,84:af:ec:86:f0:70,-83
1727595872252,c8:a6:08:9a:bb:c4,-83
1727595872252,c8:a6:08:9a:bb:c1,-83
1727595872252,c8:a6:08:9a:bb:c0,-83
1727595872252,c8:a6:08:5a:bb:c0,-83
1727595872252,c8:a6:08:9b:16:04,-63
1727595872252,c8:a6:08:5b:16:04,-66
1727595872252,c8:a6:08:9b:16:01,-61
1727595872252,c8:a6:08:5b:16:01,-66
1727595872252,c8:a6:08:9b:16:00,-61
1727595872252,c8:a6:08:5b:16:00,-66
1727595872252,80:ea:96:f2:cc:77,-88
1727595872252,c8:a6:08:9a:bc:10,-76
1727595872252,c8:a6:08:5a:bb:81,-86
1727595872252,c8:a6:08:9a:bc:11,-76
1727595872252,c8:a6:08:5a:bb:80,-85
1727595872252,c8:a6:08:9a:bc:14,-76
1727595872252,c8:a6:08:5a:bc:11,-78
1727595872252,c8:a6:08:9a:bb:80,-82
1727595872252,c8:a6:08:5a:bc:10,-78
1727595872252,c8:a6:08:9a:bb:81,-82
1727595872253,60:84:bd:de:7c:67,-60
1727595872253,c8:a6:08:9a:bb:84,-82
1727595872253,c8:a6:08:5a:bb:84,-87
1727595872253,c0:25:a2:a7:2e:2b,-55
1727595872253,c0:25:a2:a7:2e:2a,-56
1727595872253,c8:a6:08:5a:fd:84,-93
1727595872253,d0:40:ef:f9:f0:9d,-95
1727595872253,60:84:bd:de:7c:60,-64
1727595872253,c8:a6:08:5a:fd:80,-92
1727595872253,c8:a6:08:5a:fd:81,-92
1727595872253,c8:a6:08:9a:b7:01,-91
1727595872253,c8:a6:08:9b:16:24,-54
1727595872253,c8:a6:08:5b:15:50,-92
1727595872253,c8:a6:08:9a:b7:00,-90
1727595872253,c8:a6:08:5b:15:51,-90
1727595872253,c0:25:a2:a9:b1:4f,-49
1727595872253,c8:a6:08:5b:16:24,-62
1727595872253,c8:a6:08:9b:15:51,-80
1727595872253,c8:a6:08:9b:15:50,-80
1727595872253,c8:a6:08:9b:16:21,-53
1727595872253,c8:a6:08:5b:16:21,-61
1727595872253,c8:a6:08:9b:16:20,-53
1727595872253,c8:a6:08:5b:16:20,-61
1727595872253,c8:a6:08:9b:15:54,-80
1727595872253,c8:a6:08:9a:b7:04,-90
1727595872253,c0:25:a2:a7:2e:1a,-72
1727595872253,c8:a6:08:5a:bc:14,-78
1727595872259,c8:a6:08:9a:fe:71,-86
1727595872259,c8:a6:08:9a:fe:70,-86
1727595872259,c8:a6:08:9a:fe:74,-86
1727595872259,84:af:ec:86:f0:70,-83
1727595872259,c8:a6:08:9a:bb:c4,-83
1727595872259,c8:a6:08:9a:bb:c1,-83
1727595872259,c8:a6:08:9a:bb:c0,-83
1727595872259,c8:a6:08:5a:bb:c0,-83
1727595872259,c8:a6:08:9b:16:04,-63
1727595872260,c8:a6:08:5b:16:04,-66
1727595872260,c8:a6:08:9b:16:01,-61
1727595872260,c8:a6:08:5b:16:01,-66
1727595872260,c8:a6:08:9b:16:00,-61
1727595872260,c8:a6:08:5b:16:00,-66
1727595872260,80:ea:96:f2:cc:77,-88
1727595872260,c8:a6:08:9a:bc:10,-76
1727595872260,c8:a6:08:5a:bb:81,-86
1727595872260,c8:a6:08:9a:bc:11,-76
1727595872260,c8:a6:08:5a:bb:80,-85
1727595872260,c8:a6:08:9a:bc:14,-76
1727595872260,c8:a6:08:5a:bc:11,-78
1727595872260,c8:a6:08:9a:bb:80,-82
1727595872260,c8:a6:08:5a:bc:10,-78
1727595872260,c8:a6:08:9a:bb:81,-82
1727595872260,60:84:bd:de:7c:67,-60
1727595872260,c8:a6:08:9a:bb:84,-82
1727595872260,c8:a6:08:5a:bb:84,-87
1727595872260,c0:25:a2:a7:2e:2b,-55
1727595872260,c0:25:a2:a7:2e:2a,-56
1727595872260,c8:a6:08:5a:fd:84,-93
1727595872260,d0:40:ef:f9:f0:9d,-95
1727595872260,60:84:bd:de:7c:60,-64
1727595872260,c8:a6:08:5a:fd:80,-92
1727595872260,c8:a6:08:5a:fd:81,-92
1727595872260,c8:a6:08:9a:b7:01,-91
1727595872260,c8:a6:08:9b:16:24,-54
1727595872260,c8:a6:08:5b:15:50,-92
1727595872260,c8:a6:08:9a:b7:00,-90
1727595872260,c8:a6:08:5b:15:51,-90
1727595872260,c0:25:a2:a9:b1:4f,-49
1727595872260,c8:a6:08:5b:16:24,-62
1727595872260,c8:a6:08:9b:15:51,-80
1727595872260,c8:a6:08:9b:15:50,-80
1727595872260,c8:a6:08:9b:16:21,-53
1727595872260,c8:a6:08:5b:16:21,-61
1727595872260,c8:a6:08:9b:16:20,-53
1727595872260,c8:a6:08:5b:16:20,-61
1727595872260,c8:a6:08:9b:15:54,-80
1727595872260,c8:a6:08:9a:b7:04,-90
1727595872260,c0:25:a2:a7:2e:1a,-72
1727595872260,c8:a6:08:5a:bc:14,-78
1727595872273,c8:a6:08:9a:fe:71,-86
1727595872273,c8:a6:08:9a:fe:70,-86
1727595872273,c8:a6:08:9a:fe:74,-86
1727595872273,84:af:ec:86:f0:70,-83
1727595872273,c8:a6:08:9a:bb:c4,-83
1727595872273,c8:a6:08:9a:bb:c1,-83
1727595872273,c8:a6:08:9a:bb:c0,-83
1727595872273,c8:a6:08:5a:bb:c0,-83
1727595872273,c8:a6:08:9b:16:04,-63
1727595872274,c8:a6:08:5b:16:04,-66
1727595872274,c8:a6:08:9b:16:01,-61
1727595872274,c8:a6:08:5b:16:01,-66
1727595872274,c8:a6:08:9b:16:00,-61
1727595872274,c8:a6:08:5b:16:00,-66
1727595872274,80:ea:96:f2:cc:77,-88
1727595872274,c8:a6:08:9a:bc:10,-76
1727595872274,c8:a6:08:5a:bb:81,-86
1727595872274,c8:a6:08:9a:bc:11,-76
1727595872274,c8:a6:08:5a:bb:80,-85
1727595872274,c8:a6:08:9a:bc:14,-76
1727595872274,c8:a6:08:5a:bc:11,-78
1727595872274,c8:a6:08:9a:bb:80,-82
1727595872274,c8:a6:08:5a:bc:10,-78
1727595872274,c8:a6:08:9a:bb:81,-82
1727595872274,60:84:bd:de:7c:67,-60
1727595872274,c8:a6:08:9a:bb:84,-82
1727595872274,c8:a6:08:5a:bb:84,-87
1727595872274,c0:25:a2:a7:2e:2b,-55
1727595872274,c0:25:a2:a7:2e:2a,-56
1727595872274,c8:a6:08:5a:fd:84,-93
1727595872274,d0:40:ef:f9:f0:9d,-95
1727595872274,60:84:bd:de:7c:60,-64
1727595872274,c8:a6:08:5a:fd:80,-92
1727595872274,c8:a6:08:5a:fd:81,-92
1727595872274,c8:a6:08:9a:b7:01,-91
1727595872274,c8:a6:08:9b:16:24,-54
1727595872274,c8:a6:08:5b:15:50,-92
1727595872274,c8:a6:08:9a:b7:00,-90
1727595872274,c8:a6:08:5b:15:51,-90
1727595872274,c0:25:a2:a9:b1:4f,-49
1727595872274,c8:a6:08:5b:16:24,-62
1727595872274,c8:a6:08:9b:15:51,-80
1727595872274,c8:a6:08:9b:15:50,-80
1727595872274,c8:a6:08:9b:16:21,-53
1727595872274,c8:a6:08:5b:16:21,-61
1727595872274,c8:a6:08:9b:16:20,-53
1727595872274,c8:a6:08:5b:16:20,-61
1727595872274,c8:a6:08:9b:15:54,-80
1727595872274,c8:a6:08:9a:b7:04,-90
1727595872274,c0:25:a2:a7:2e:1a,-72
1727595872274,c8:a6:08:5a:bc:14,-78
1727595872280,c8:a6:08:9a:fe:71,-86
1727595872280,c8:a6:08:9a:fe:70,-86
1727595872280,c8:a6:08:9a:fe:74,-86
1727595872280,84:af:ec:86:f0:70,-83
1727595872280,c8:a6:08:9a:bb:c4,-83
1727595872280,c8:a6:08:9a:bb:c1,-83
1727595872280,c8:a6:08:9a:bb:c0,-83
1727595872280,c8:a6:08:5a:bb:c0,-83
1727595872280,c8:a6:08:9b:16:04,-63
1727595872280,c8:a6:08:5b:16:04,-66
1727595872280,c8:a6:08:9b:16:01,-61
1727595872280,c8:a6:08:5b:16:01,-66
1727595872280,c8:a6:08:9b:16:00,-61
1727595872280,c8:a6:08:5b:16:00,-66
1727595872280,80:ea:96:f2:cc:77,-88
1727595872280,c8:a6:08:9a:bc:10,-76
1727595872280,c8:a6:08:5a:bb:81,-86
1727595872280,c8:a6:08:9a:bc:11,-76
1727595872280,c8:a6:08:5a:bb:80,-85
1727595872280,c8:a6:08:9a:bc:14,-76
1727595872280,c8:a6:08:5a:bc:11,-78
1727595872280,c8:a6:08:9a:bb:80,-82
1727595872280,c8:a6:08:5a:bc:10,-78
1727595872280,c8:a6:08:9a:bb:81,-82
1727595872280,60:84:bd:de:7c:67,-60
1727595872280,c8:a6:08:9a:bb:84,-82
1727595872280,c8:a6:08:5a:bb:84,-87
1727595872280,c0:25:a2:a7:2e:2b,-55
1727595872280,c0:25:a2:a7:2e:2a,-56
1727595872280,c8:a6:08:5a:fd:84,-93
1727595872280,d0:40:ef:f9:f0:9d,-95
1727595872280,60:84:bd:de:7c:60,-64
1727595872280,c8:a6:08:5a:fd:80,-92
1727595872280,c8:a6:08:5a:fd:81,-92
